#{"t_start": 1713370619.4212806, "env_id": "None"}
r,l,t
-2.866445,8,2857.921831
608.32232,203,2920.804029
692.486904,193,2963.06995
47.806034,23,2968.270238
782.70378,168,3005.301822
479.040846,115,3030.833097
15.898801,13,3034.082115
11.685089,10,3036.363411
50.604684,21,3040.667508
13.769898,12,3055.664911
345.663928,86,3074.381155
23.77878,15,3077.466683
234.232168,65,3091.830187
948.590592,206,3136.993884
306.221001,79,3154.507191
302.135455,62,3173.213042
73.901945,44,3182.657342
52.133507,31,3189.443506
633.962472,127,3216.99428
171.868482,45,3226.677066
39.934701,19,3252.958697
588.604991,167,3290.088551
878.329583,206,3334.670974
613.162876,154,3367.499773
78.644448,26,3373.135751
205.396665,62,3387.053928
8.709933,27,3392.433771
123.404337,35,3402.434498
138.847002,41,3411.516272
23.467626,16,3414.868187
94.961358,40,3423.549841
49.45821,24,3428.883009
30.476363,16,3432.465871
137.066163,42,3460.466401
169.593913,56,3472.615472
403.182043,93,3493.432357
14.311457,11,3495.849539
385.795398,99,3517.17956
324.77622,66,3553.612823
856.452328,180,3592.00941
207.215136,44,3601.69526
1189.957207,289,3663.772057
17.01772,14,3666.94223
54.278704,22,3671.674865
652.517066,156,3723.790867
158.215002,39,3732.20547
384.208548,85,3750.903783
197.282623,69,3765.522751
169.712949,49,3775.852253
43.134967,20,3780.256263
10.417165,9,3782.288643
146.582946,47,3792.503668
598.331124,173,3834.883448
173.97539,52,3846.367309
545.063169,145,3878.448217
297.791481,90,3898.232971
9.415847,12,3900.916569
22.288982,14,3904.23305
277.935651,74,3920.646826
270.397403,73,3939.213754
319.386104,74,3955.714879
106.591373,34,3962.913243
133.848223,33,3970.380749
62.004499,35,3978.013727
62.356112,23,3983.001321
129.905112,39,3991.213296
83.217099,26,3996.893511
75.963312,25,4005.159776
73.878653,23,4010.328373
243.188227,57,4022.561473
170.441039,48,4033.110936
19.951714,13,4036.110109
491.456592,165,4094.390886
767.525017,185,4135.191924
66.894013,20,4139.854743
587.982135,160,4174.238461
562.481482,125,4201.719866
14.487043,14,4225.783619
188.635074,58,4238.702517
21.059122,14,4241.666725
21.739688,18,4245.435995
17.173048,11,4247.799317
475.911432,134,4299.113774
101.502915,33,4306.016385
626.72014,153,4340.016341
101.661649,39,4348.264913
710.035116,177,4386.997804
262.678508,75,4425.528658
334.731227,83,4443.076885
405.614155,109,4466.55942
564.709368,110,4490.274674
369.024015,96,4511.175522
24.886179,17,4514.757377
11.175648,10,4516.858255
165.719438,54,4545.239233
45.069746,19,4549.640864
439.324983,119,4575.388602
477.266762,126,4602.671098
175.823838,60,4615.572361
-0.225308,8,4617.586987
62.686898,33,4624.884235
610.969633,149,4670.402985
45.967634,26,4676.186035
1015.833334,223,4725.49844
513.223846,124,4752.932983
1885.017243,468,4854.59546
6.278803,13,4857.694043
30.76401,17,4861.392099
14.724894,11,4879.875394
402.388731,108,4903.540026
172.661316,57,4915.959411
794.154035,196,4958.440403
304.591928,109,4981.73769
165.678761,56,4994.254364
360.6827,89,5023.722258
136.41292,46,5033.653535
22.420149,14,5036.637132
20.943044,13,5039.488252
280.467514,65,5053.287157
14.175729,12,5055.951532
28.889209,16,5079.035656
264.359956,88,5097.966521
21.926231,15,5101.018603
245.388103,58,5114.13214
154.705604,45,5124.263894
51.482561,25,5129.71793
64.041528,21,5134.733403
779.44305,162,5183.33151
36.113439,18,5187.262534
20.544236,12,5189.964214
519.900921,120,5217.830114
87.782439,34,5226.030792
35.296369,16,5230.161597
58.437163,23,5254.544319
611.75982,165,5289.743977
-56.116624,93,5305.793027
380.952729,98,5326.758396
1054.377395,218,5373.541465
122.775168,41,5382.674389
299.055191,86,5415.406588
430.454718,123,5442.719178
483.521235,160,5477.237041
159.627409,56,5488.635726
186.215129,54,5500.969631
174.501486,45,5532.850958
279.015389,101,5555.083566
249.321928,62,5568.850105
863.611955,199,5613.11322
246.217364,83,5632.061723
336.46991,92,5674.460694
8.959162,10,5676.428826
64.342711,24,5681.527362
505.942118,114,5707.562486
34.78813,17,5711.259588
52.086738,30,5717.85838
368.086653,101,5754.924499
1210.873482,389,5839.538695
84.114233,31,5846.004886
34.927357,23,5850.569602
116.240152,45,5860.304029
0.833571,26,5865.570869
863.311017,192,5924.265783
101.183125,38,5932.351486
227.671655,50,5942.965966
405.967202,108,5967.214173
9.265151,10,5969.233493
184.225537,65,5983.781311
61.152831,28,5998.116879
604.292885,156,6032.846868
14.185686,10,6035.42993
38.836736,22,6040.215255
315.566175,103,6062.295194
0.5833,9,6064.111196
245.149597,85,6082.129595
39.797989,22,6088.461929
295.547447,105,6111.278664
-3.944971,60,6122.042387
272.532576,72,6137.341719
1978.248806,488,6237.856633
2.138153,20,6241.936028
354.553372,104,6281.966794
240.238327,69,6296.503016
69.056762,22,6301.418746
1139.21514,296,6366.550481
406.471625,99,6387.934101
235.040488,77,6404.933854
23.071272,13,6407.782757
2159.955678,530,6526.095726
100.943002,42,6534.677725
400.695367,133,6563.372809
9.410505,9,6565.427672
10.866612,11,6567.49301
-1.169415,11,6569.940333
579.720694,131,6618.106074
229.777435,65,6631.839605
11.01859,11,6634.286968
829.187441,165,6670.252413
815.906847,219,6716.770113
45.029202,31,6723.286521
884.139191,182,6779.332209
721.438519,197,6822.625222
927.013371,224,6871.678479
90.275788,36,6879.677668
87.372294,27,6885.366549
36.839916,33,6914.177146
220.5442,63,6927.412455
522.018408,162,6962.427002
517.115669,151,6994.606152
-112.333928,149,7019.256563
1104.094482,293,7104.337393
830.608647,185,7144.503508
1422.675387,320,7215.631636
191.688221,49,7226.080403
30.278843,19,7229.799581
247.329713,68,7245.096019
1290.934024,300,7317.545073
1216.794572,305,7384.143124
32.213492,18,7387.759445
1626.536697,499,7497.304039
541.082694,164,7533.720221
34.930758,28,7562.235685
180.70018,60,7575.569577
224.369465,66,7590.332
761.046149,209,7635.764883
557.650591,172,7673.11911
19.907,12,7675.78379
244.299954,64,7691.447976
317.397614,71,7714.97884
424.99519,134,7747.261217
58.343974,20,7751.995402
348.488619,97,7773.359247
64.054933,28,7779.311232
119.254258,38,7787.809125
11.090998,10,7790.058428
204.127473,55,7814.725764
217.069045,63,7829.738793
11.883709,10,7831.821754
17.589264,27,7836.69107
174.157032,40,7845.438171
33.088775,18,7849.62523
23.469271,12,7852.507482
18.503271,17,7856.040109
384.570793,113,7891.571706
997.283083,255,7946.904941
19.928673,14,7949.818474
118.828176,48,7960.453549
435.308026,118,7985.702491
464.810893,93,8006.41467
664.792212,186,8051.350985
296.133059,97,8073.267365
14.989763,12,8075.733483
678.03954,158,8110.881982
20.350449,13,8113.830368
125.25849,40,8122.864696
31.355221,18,8126.614012
449.353164,134,8166.912295
58.177377,23,8171.65922
295.424775,70,8187.394591
191.100327,52,8198.876471
15.690762,12,8201.358185
5.151209,18,8205.20739
134.448943,48,8216.042724
40.530256,18,8220.174186
223.541698,58,8236.242723
10.926221,10,8238.442058
31.464915,22,8243.225804
24.518529,32,8250.573951
172.627143,52,8261.925942
8.845733,10,8263.891734
915.594758,196,8328.638981
387.544344,90,8349.236851
294.628019,74,8366.202303
13.625783,11,8368.501869
26.098366,24,8373.270653
182.756983,58,8385.968554
21.570844,15,8398.868899
193.471709,61,8411.585741
16.333964,13,8414.517008
378.878486,125,8442.11645
375.436628,91,8462.616864
46.722484,25,8468.017203
403.27881,123,8511.281211
356.854849,83,8529.229853
317.714948,91,8548.380054
32.978435,19,8552.332073
125.497683,38,8560.411411
10.346426,23,8565.95976
33.471651,22,8587.428797
479.619759,131,8617.009478
221.370223,58,8629.210549
31.646834,22,8633.559393
646.442271,156,8666.939991
22.210937,21,8671.107219
154.203145,46,8698.97491
164.759566,49,8709.673862
225.967603,69,8724.691065
255.200501,89,8744.554762
983.643639,242,8798.421675
7.503397,14,8801.433595
77.750804,28,8827.217838
400.131606,115,8852.066441
27.654778,15,8855.351023
123.098182,33,8862.664862
118.819804,37,8870.967674
-60.869979,67,8882.347158
16.732705,13,8892.198229
18.417801,13,8895.013864
299.714745,72,8910.428099
406.336164,93,8930.79707
23.131292,20,8934.961505
648.313205,140,8988.929937
1455.89181,311,9056.890737
21.671562,13,9059.623743
9.730193,10,9061.726585
134.786456,36,9069.291592
226.763338,85,9087.892174
457.689322,122,9117.824528
726.54161,173,9154.635355
90.076252,28,9160.88756
24.714472,19,9165.187568
38.914194,23,9169.755793
16.277525,11,9172.304431
253.913619,74,9189.204965
68.916106,22,9197.360201
1089.120376,248,9252.015991
7.800704,9,9254.36427
718.207568,157,9289.249926
1154.233612,231,9339.532065
20.972496,17,9343.478585
14.680289,19,9347.415399
18.133188,11,9349.827986
27.123274,14,9353.37921
141.234798,40,9370.781342
13.581458,11,9373.379162
371.528734,85,9392.264263
1557.768874,318,9461.177549
14.908051,37,9469.29428
39.266177,32,9476.843747
47.864942,23,9497.975487
154.462003,44,9507.909511
198.330652,46,9518.292231
14.550207,10,9520.856906
20.826354,21,9525.771835
-1.833835,8,9527.65801
88.952365,24,9533.655452
243.050013,54,9546.403845
20.148429,18,9553.740774
382.673687,67,9571.756433
17.332934,10,9574.290805
179.821022,48,9586.537492
897.0861,165,9626.704376
46.906971,23,9653.520392
1134.799148,229,9705.884221
108.311609,37,9714.051922
134.732417,43,9723.832644
22.615028,22,9728.716843
89.09669,44,9738.932876
273.919336,65,9766.981922
35.236465,21,9771.197528
180.255752,47,9781.998755
40.484667,17,9786.131044
586.746958,114,9811.312328
317.163031,60,9825.379619
369.912523,112,9859.675466
795.742254,167,9896.343754
16.969092,13,9899.042269
333.428787,85,9917.109157
126.489603,40,9925.77226
35.439428,20,9929.924325
299.365154,60,9963.392244
329.905206,100,9985.953803
101.847379,36,9994.240178
19.989575,16,9997.419474
11.124762,11,10000.003623
106.159576,33,10007.753745
174.900134,52,10019.502744
16.512521,20,10027.033621
25.959696,15,10030.388431
316.615041,82,10047.920645
995.110431,196,10090.784253
392.454641,88,10110.101388
170.70339,51,10143.564277
296.079863,60,10156.781664
76.776,30,10163.616452
934.079992,234,10213.113734
262.935289,56,10225.598102
-2.382383,7,10227.313951
1359.786827,283,10309.173416
228.49112,59,10322.576311
388.268823,79,10339.808514
234.40037,59,10352.457274
24.446809,19,10356.4739
-1.540988,18,10360.455221
287.761767,83,10396.668714
274.902,67,10410.784751
72.865704,29,10416.869087
238.83968,57,10429.336386
951.809318,209,10474.951367
244.084527,56,10486.98581
62.740486,20,10491.503336
18.50165,12,10494.251494
244.219384,83,10514.466508
112.025323,42,10523.952891
851.89057,210,10567.816185
1057.785582,211,10613.780315
174.094909,45,10623.894678
138.480118,60,10637.130619
112.749946,31,10653.411923
279.248123,66,10669.510924
340.243218,79,10687.458679
559.850459,115,10714.427679
16.92872,10,10716.908588
15.760545,13,10720.008135
18.623831,10,10722.910948
33.860962,15,10726.493762
23.791792,14,10729.823895
164.058854,43,10739.593355
19.210728,14,10744.010111
30.438598,16,10747.542534
248.948244,66,10761.625172
150.263236,50,10772.522043
565.855202,139,10801.871768
186.62311,90,10822.406376
78.890005,29,10831.288106
312.323112,86,10850.021507
557.996327,148,10881.084678
647.826331,127,10908.136838
263.501789,71,10923.699791
-3.155358,8,10925.508287
24.950554,21,10930.165936
134.496064,43,10939.78469
13.967193,10,10942.231899
14.651599,11,10944.916323
892.543377,200,10990.497473
56.325961,24,10995.746973
-3.934172,39,11003.899418
33.955184,15,11008.315685
31.541578,19,11012.829696
20.481868,13,11015.649293
104.855035,35,11023.045466
462.29669,115,11059.494347
900.150087,237,11111.32573
87.355221,31,11118.2911
427.800854,92,11138.543128
93.948124,35,11146.041041
-3.492654,9,11148.057077
199.231657,52,11159.64292
45.438234,33,11167.341654
797.437755,179,11207.089428
17.802028,18,11210.536316
400.332449,108,11234.105443
346.287458,88,11253.904042
481.889418,100,11276.104422
479.403329,100,11297.903662
96.914759,28,11304.441345
886.374726,181,11344.002179
23.679507,17,11347.548812
1238.872248,275,11406.964467
255.022177,78,11424.298433
117.07572,36,11431.931936
143.469113,41,11455.013271
74.098696,29,11460.979628
1329.020873,243,11514.177351
179.178921,56,11526.459363
14.804314,11,11529.259048
17.500058,12,11553.009971
25.763528,16,11556.375466
113.533955,34,11564.192406
327.145158,85,11582.306334
33.542067,25,11587.290282
30.719575,25,11592.760907
20.398867,11,11595.341261
244.525453,57,11607.740959
78.331453,38,11617.522499
168.825703,45,11627.557327
77.377195,33,11634.038928
166.933132,40,11642.989433
349.57014,70,11658.286729
110.492548,30,11665.053934
19.529968,18,11669.071853
29.824071,21,11673.671772
631.013739,143,11712.521596
207.710249,43,11721.868716
751.056361,161,11756.552628
124.898487,33,11763.752068
54.722502,28,11769.858461
207.865599,70,11786.033086
9.609224,8,11788.1673
436.442511,117,11819.766856
24.734736,14,11823.180896
215.548768,52,11834.848802
12.753203,14,11837.830997
459.290583,94,11857.830122
141.808914,44,11867.781668
7.615377,23,11872.292849
28.241046,22,11884.896798
161.351024,67,11899.446885
739.025321,161,11934.625561
402.781081,100,11956.093534
17.346906,13,11959.177016
739.054626,134,12009.742124
434.598383,87,12029.790311
49.150651,16,12034.304908
37.483926,15,12037.973229
16.480416,12,12040.841124
188.414921,40,12051.223525
68.756729,21,12055.889692
442.850379,79,12082.473253
537.373395,108,12106.088196
13.614913,11,12108.754009
389.771101,98,12130.485165
35.365749,18,12134.586054
246.411167,57,12169.084948
1698.141834,367,12248.964435
411.304972,107,12272.632021
682.408137,169,12310.013157
103.873673,34,12317.427838
283.938869,72,12333.209661
50.786957,28,12339.442888
648.469959,146,12370.393953
62.793903,24,12376.158122
263.560416,66,12390.759673
8.57822,9,12392.843952
576.674474,108,12416.657966
46.415888,18,12444.17272
746.386296,172,12481.256675
1120.58366,234,12532.97001
141.653111,42,12541.904049
25.191114,16,12545.367408
1088.479514,217,12615.783584
213.453541,62,12629.85067
712.053478,172,12667.579282
1590.613575,355,12745.442988
36.233024,16,12749.095195
241.439194,61,12762.461079
21.447941,15,12765.528926
18.73507,15,12774.45927
7.597937,9,12776.494462
970.029587,225,12824.725981
-6.037804,36,12832.254947
391.66874,96,12853.188462
407.729464,94,12895.391512
504.91319,115,12920.22087
23.079631,17,12923.854818
396.535842,96,12944.535596
455.688845,97,12965.835301
14.660543,15,12968.752419
151.721597,50,12979.53492
619.425932,160,13022.098972
314.670864,70,13037.28489
495.229706,126,13064.633885
860.496247,202,13109.363461
348.960995,113,13133.928442
72.513965,25,13139.763679
99.609246,38,13148.279755
10.989842,11,13158.828854
9.048022,9,13160.728012
10.300874,8,13162.679474
1041.449721,200,13205.159273
52.875515,23,13209.842922
114.520967,31,13238.374267
936.628191,224,13287.655036
125.074197,37,13295.6058
582.013635,125,13323.686856
219.490396,49,13335.204894
32.054248,20,13339.787044
194.560998,68,13354.404472
161.200419,45,13367.868593
365.953827,71,13383.568691
490.115702,100,13405.950675
11.613879,8,13407.982525
28.021971,18,13411.669734
4.003954,8,13413.569078
58.706083,22,13439.035013
1048.42005,208,13485.716668
619.854788,149,13518.71349
491.419074,112,13543.161129
67.220513,22,13547.912363
69.774408,26,13553.814053
275.984331,58,13566.879936
264.165467,60,13583.54532
371.727763,112,13608.060742
100.947606,34,13615.410756
57.283678,23,13620.494332
95.465841,29,13626.577653
248.568649,72,13643.393415
60.020312,24,13648.680614
308.481852,71,13666.725665
504.272922,95,13687.225201
1042.994643,269,13747.121503
154.129456,44,13756.770459
719.899308,135,13786.203008
343.672822,76,13803.335705
246.199964,64,13823.38544
590.454964,126,13851.884698
129.42719,45,13861.525164
1103.536568,225,13910.582674
290.115032,83,13928.929414
28.027059,13,13932.232207
336.765552,72,13969.297497
926.065853,234,14020.177827
219.493387,59,14033.344736
137.621468,53,14044.843922
1397.969618,280,14106.205118
176.195677,44,14138.190083
153.74762,64,14152.572725
17.976608,12,14155.185965
1203.623635,226,14204.65365
202.400323,61,14217.734111
1135.75194,250,14293.881155
430.310106,86,14313.132231
103.532474,32,14320.079783
27.432148,18,14323.716632
17.853607,18,14327.431261
8.771809,10,14329.697879
91.743896,29,14336.579714
36.184996,23,14341.962985
59.536069,18,14346.800385
15.222871,10,14349.229827
599.239866,138,14381.461815
379.799999,83,14398.812578
132.14238,34,14406.079601
587.727802,139,14435.895012
21.688605,16,14439.040918
14.759218,13,14442.225274
95.665493,44,14452.158477
723.248316,165,14496.925867
139.166605,49,14507.222585
199.983879,53,14518.106103
54.363785,19,14522.505695
73.497534,21,14527.175233
211.444935,71,14542.904416
29.474851,17,14546.523194
130.645292,42,14558.827751
432.860759,107,14582.707661
30.034093,14,14585.805253
140.115392,38,14593.672392
91.977192,29,14600.371036
41.093192,21,14605.196346
115.403335,34,14612.785772
664.846831,156,14656.386286
10.464453,10,14658.417721
16.615641,11,14660.735085
547.843496,99,14681.618732
34.620704,22,14686.185151
130.912393,46,14696.23143
119.539908,42,14705.368249
491.933399,121,14734.583309
205.928058,47,14744.89896
10.976738,9,14746.866266
51.853299,18,14750.830881
1086.096145,242,14803.431031
32.203529,15,14806.747263
13.462549,10,14827.492403
304.35705,71,14843.310488
1252.379472,288,14901.609595
6.006993,9,14903.506195
385.049972,84,14922.291668
250.246145,64,14935.775682
1208.026173,287,15005.022252
920.51771,206,15049.619804
1582.537541,347,15126.347806
493.357173,115,15152.047388
127.032582,47,15162.378827
499.144223,123,15211.031226
24.349037,16,15214.643445
199.347192,51,15225.713952
605.065544,124,15252.509899
30.547958,21,15256.958763
19.836864,15,15260.279265
208.760194,50,15271.495004
19.537887,11,15273.96096
26.762449,17,15282.894926
49.677305,24,15287.677835
28.067682,16,15291.242451
183.657268,69,15305.560369
1788.271286,341,15380.12384
7.050272,13,15382.756209
85.443724,29,15389.57234
14.656521,12,15391.973545
133.788814,40,15410.887435
410.468041,92,15431.188481
569.266678,153,15464.236334
454.930068,102,15485.368221
348.621182,61,15498.600424
66.673997,30,15504.966142
13.70662,10,15523.051784
337.100311,94,15543.249167
380.918801,85,15561.232446
19.63665,15,15564.528883
590.130396,141,15595.314989
24.098765,13,15598.147808
467.67923,121,15643.144552
241.006444,57,15655.494606
1201.168461,271,15713.8267
751.898508,145,15744.5252
409.902668,96,15765.222486
312.95159,61,15778.690032
178.067477,44,15796.673064
56.472846,29,15803.654456
218.000102,58,15817.239819
17.914352,12,15819.806123
29.984213,18,15823.788419
81.505806,28,15851.3886
804.932067,162,15887.201295
651.824766,131,15915.201551
184.873567,45,15925.567718
799.774136,164,15961.31756
99.124732,39,15970.26587
12.306238,9,15972.266294
154.101645,44,15982.050473
877.894865,214,16030.5646
217.789813,50,16042.280859
186.581079,41,16050.929126
182.87664,43,16060.962292
494.916804,88,16080.779
33.426508,21,16085.393368
328.6147,93,16123.410385
583.935274,121,16149.392345
32.678471,17,16153.1754
1758.941252,370,16233.955869
734.967418,170,16271.737458
18.102346,11,16274.304923
26.899767,15,16277.867287
123.107997,55,16306.019586
290.617962,69,16320.683853
43.125714,19,16325.101769
64.543185,22,16330.569432
20.290366,12,16333.334153
19.558557,10,16358.598314
995.874257,187,16400.728903
10.790541,10,16402.817029
94.325961,30,16409.882658
31.275729,20,16413.881439
93.093097,25,16441.797284
1394.733811,257,16499.710296
346.038505,75,16517.160805
1527.70383,298,16584.658934
10.342895,10,16587.055893
10.621604,15,16590.422688
43.512619,24,16595.406761
774.43466,167,16646.04022
407.334484,136,16675.221903
17.619678,12,16677.754499
34.480405,20,16682.021243
18.511389,11,16684.536825
78.741086,28,16712.300207
623.279179,123,16739.086481
49.961269,26,16744.835112
643.313566,124,16771.785424
421.662265,135,16800.430182
429.263942,75,16817.44808
503.806592,92,16843.880739
86.85814,26,16849.514089
16.963021,11,16851.915554
1095.375424,222,16898.992249
782.741632,202,16941.093078
20.751283,13,16944.178118
23.345868,14,16947.042694
237.164013,66,16961.826881
16.037087,11,16966.287497
-42.032343,89,16985.943461
338.817799,76,17002.109514
281.237067,83,17019.458318
88.036327,31,17026.490719
335.709127,96,17070.618284
736.540468,183,17109.657916
376.632569,89,17128.867646
15.699843,9,17131.387912
497.87545,109,17155.06761
50.937237,20,17159.769821
296.432122,71,17175.834809
1133.037199,228,17227.198976
22.446851,12,17229.866933
479.030902,113,17254.596793
247.630438,49,17265.480981
447.554284,116,17290.346779
14.315689,12,17292.594938
4.518622,8,17294.396749
632.149499,132,17340.860372
181.5892,51,17351.944184
7.748727,8,17353.843274
175.636234,45,17364.193784
26.527547,14,17367.243936
266.240101,60,17401.576887
1004.137281,192,17443.690892
22.9631,14,17446.774748
493.171858,106,17469.873353
665.526883,150,17501.73674
12.108387,12,17504.505803
206.607806,53,17516.154751
1098.882183,215,17570.968484
23.252827,25,17575.785822
175.065655,61,17588.668378
219.242316,71,17603.902514
39.560421,18,17607.783037
172.055831,43,17617.548608
997.571137,219,17678.647036
1420.888899,297,17741.36361
422.888764,97,17762.528298
60.561674,23,17767.578209
875.942964,172,17806.00528
193.355909,48,17837.841847
76.238164,30,17844.473854
16.290705,9,17846.741411
428.286607,108,17870.372875
19.169083,16,17873.871848
29.977436,14,17877.37274
334.85484,78,17895.438977
23.326125,13,17900.337282
224.764013,44,17910.252977
54.362382,19,17914.489612
748.652293,141,17944.888178
853.123138,148,17977.519957
4.163957,12,17979.916562
14.179583,11,17982.46739
115.140411,35,17990.250812
12.86454,11,18001.800426
31.499608,23,18006.568054
883.198175,191,18048.247782
29.446035,20,18052.316742
878.554847,200,18096.444547
11.742642,9,18098.715722
20.571473,13,18101.562234
10.972988,10,18103.646078
18.155047,11,18106.146721
24.792867,12,18109.195218
16.379903,9,18111.528704
16.027646,10,18121.913588
158.979495,41,18131.082541
32.66322,17,18134.894671
135.066855,37,18143.13021
78.445872,27,18149.194518
61.751122,18,18176.72938
1155.285176,237,18228.140601
17.562224,15,18231.09175
416.22753,81,18248.874116
441.759262,99,18270.476205
190.037928,53,18282.306453
175.655375,42,18291.502758
297.399207,85,18311.308305
587.031028,121,18336.904471
304.032444,81,18354.888799
193.964588,47,18365.066955
329.119309,91,18384.852843
16.588107,13,18410.284915
