#{"t_start": 1713284787.1617033, "env_id": "None"}
r,l,t
543.394079,39,2006.469054
4004.938826,162,2045.183879
1075.190692,54,2057.12915
3066.418827,158,2091.715064
1221.010121,58,2104.680212
1077.653625,63,2118.563976
106.249125,10,2121.029346
826.825434,37,2135.179027
1946.103451,102,2157.876348
144.208543,13,2160.911686
439.07741,29,2167.411523
1140.71467,67,2182.430665
786.051767,41,2213.556756
2558.170256,120,2239.673326
428.487116,27,2245.607966
2147.949024,100,2267.654477
599.871066,33,2275.039114
812.045588,59,2288.055115
1883.755828,95,2317.85448
1646.433753,87,2336.652763
296.808088,19,2340.671746
131.073298,11,2343.455512
95.085619,11,2346.037745
217.708047,20,2350.670995
1478.382728,63,2364.687524
1198.121469,51,2380.353005
1655.892935,84,2399.100152
1379.427625,85,2417.63253
323.153145,20,2422.06773
1260.130596,57,2434.400214
783.523795,55,2447.132054
189.696786,13,2450.283059
2403.561084,108,2481.497927
402.257865,26,2487.447763
2922.323114,127,2517.580456
6205.001288,287,2582.009914
1991.527685,83,2600.628798
483.65303,30,2607.32688
316.941413,21,2627.777576
2020.095062,97,2649.440964
323.875487,31,2656.04097
666.842627,48,2666.390612
365.703234,22,2671.25685
2100.907379,86,2690.441636
295.258848,20,2698.490549
4438.466955,177,2737.9733
2521.18293,111,2762.321943
152.671862,13,2765.134075
959.288128,37,2773.03478
338.393083,26,2779.069341
424.328126,21,2800.666177
2172.601986,87,2819.885286
745.003812,42,2828.684544
876.320176,48,2839.133569
510.476472,25,2844.835205
76.772962,8,2846.868437
131.041788,15,2850.366995
936.832507,38,2858.983747
426.747986,25,2864.585462
135.650178,14,2867.813406
785.201846,40,2876.782667
268.54221,20,2881.314379
691.92163,36,2889.164199
692.374384,41,2898.399558
3068.461466,131,2926.831398
1735.51339,70,2965.37638
380.707715,24,2970.663541
1456.934556,70,2986.096321
3776.652901,178,3025.427106
2356.444314,132,3054.040849
81.297426,17,3057.76118
639.630601,28,3082.505682
1045.671304,48,3093.056653
1389.348189,70,3108.2074
183.841618,16,3111.725158
1028.156962,48,3122.423185
195.475251,19,3126.469009
882.284858,67,3141.937589
3219.640315,135,3174.42203
2026.451539,84,3192.320062
627.012263,30,3199.168638
3885.597715,152,3231.599728
3893.819533,163,3267.169059
1132.14799,59,3280.767615
750.122223,38,3289.115778
99.210572,10,3292.413849
254.069639,17,3296.349766
350.824593,23,3301.632046
5123.5975,243,3354.113103
66.221295,10,3356.546044
1234.624856,65,3371.02698
683.433604,56,3391.276791
933.142384,51,3402.395069
3394.791961,129,3431.207766
220.723823,16,3434.826931
1876.24223,77,3451.99292
1596.226425,79,3469.774467
2042.943309,99,3496.059296
1281.7643,62,3509.373744
1440.332048,69,3524.991334
1042.085309,49,3535.972824
1617.344871,64,3550.609471
73.717794,11,3553.057239
218.228506,28,3558.588027
1015.337181,44,3568.705914
599.171214,36,3580.553214
1440.215987,63,3594.170349
897.650788,47,3604.237218
325.009363,38,3612.452596
4582.631174,182,3653.72028
146.155252,12,3656.916997
1257.456727,65,3672.051111
142.63759,10,3674.466964
1682.378194,88,3699.583085
531.252892,27,3706.581181
4959.500518,209,3753.081736
659.407184,39,3761.578571
718.840117,51,3772.712671
119.142847,14,3775.881595
166.844747,14,3778.71604
210.722227,17,3782.448435
918.262889,44,3792.127358
111.563108,10,3797.163247
666.415263,43,3806.675946
5954.236045,290,3870.025635
1775.678677,73,3886.173532
451.276069,39,3894.508595
662.857977,32,3901.973755
700.649024,33,3924.793291
1652.134137,59,3938.290737
353.458542,26,3944.239766
3032.354124,123,3970.873447
760.871706,42,3980.189635
1701.367514,86,3999.387498
2699.569987,111,4027.502358
2613.038445,91,4047.53634
1717.99083,61,4060.536235
1240.68607,55,4072.585064
722.870254,37,4080.466766
151.715048,12,4083.133032
131.455621,11,4105.584727
2404.14035,98,4127.630289
835.989724,47,4137.949584
2662.02957,122,4164.443967
506.557108,30,4171.24895
2821.743399,102,4216.613966
116.685315,11,4219.196095
950.329319,42,4228.461141
1910.691973,75,4245.026978
148.535164,13,4247.929539
140.371082,15,4251.294625
1084.231571,44,4260.943792
1770.404565,67,4285.325788
911.571198,40,4293.927088
516.127467,28,4299.808599
503.262667,38,4307.493098
3555.361309,150,4339.524807
1906.065432,94,4381.970713
342.511377,41,4390.689921
1106.694055,44,4400.336277
778.964656,39,4408.8561
1400.483255,56,4420.821429
1796.424965,74,4437.719887
500.00629,35,4451.102302
732.222453,41,4459.637297
667.706772,48,4470.122049
174.299735,18,4473.717582
3511.092586,150,4506.617116
2695.719504,118,4555.548302
943.17155,47,4565.648605
5125.251956,481,4659.644319
1222.565243,53,4671.52756
1936.395466,84,4689.641517
404.254698,21,4694.425124
764.533663,39,4720.97652
879.915256,52,4732.256214
1787.572833,89,4751.859393
252.560993,31,4758.508791
4403.64411,213,4805.157001
1504.827453,73,4821.690485
116.969533,13,4830.954373
2754.067661,108,4854.985896
1821.430641,91,4875.22017
2755.535874,128,4903.618809
1138.561035,53,4916.049975
2357.061191,93,4938.350464
1128.05248,53,4952.251411
511.859612,34,4959.300312
2613.028276,99,4981.066084
1715.276438,73,4997.448843
3060.129473,149,5030.547044
298.643311,20,5054.512859
575.564101,41,5063.242985
99.638206,10,5065.327973
1817.325143,80,5082.879369
167.967923,20,5087.09456
449.716027,56,5100.176142
169.338258,13,5103.0947
4827.930887,199,5153.726595
1556.299195,67,5168.908426
3666.376249,145,5202.207766
299.458515,19,5206.424543
503.177264,27,5212.256021
1866.266539,90,5232.643306
245.075816,18,5239.169999
208.328191,15,5242.102769
783.617644,52,5253.985527
1861.438434,72,5269.65536
1149.770108,75,5286.403621
464.522086,37,5294.467619
1456.976341,59,5307.822887
912.253957,40,5317.768524
182.675518,19,5321.765728
4351.327721,175,5360.418015
384.160441,23,5365.665551
1410.82891,73,5381.531208
2061.739681,100,5403.849771
5044.086533,234,5456.379732
1181.503165,48,5466.893545
648.709431,43,5476.530443
466.104726,26,5482.447898
3711.802857,152,5515.74339
523.511367,32,5522.794635
533.172148,28,5544.110771
1690.840115,97,5564.790938
1013.069172,64,5578.493159
127.582089,16,5581.725429
3705.731496,133,5611.607457
1369.513677,64,5626.26995
564.634704,28,5632.804867
810.8053,33,5642.205163
1157.178915,48,5653.121744
2569.378649,97,5674.886435
3161.044488,137,5704.65366
136.559381,13,5707.284667
2448.890728,89,5727.237311
2632.16727,130,5759.233336
101.752231,11,5761.666451
3435.144183,174,5800.247752
1461.262814,58,5812.716094
5394.103549,261,5870.745922
58.109978,9,5872.878099
250.162353,22,5877.644141
1355.863532,53,5904.99669
741.044355,36,5912.995839
306.02925,26,5919.229307
3387.240208,137,5949.60929
2754.449665,114,5975.575629
487.345785,38,5983.575943
1014.602136,46,5993.742791
1493.883496,71,6013.272813
661.665698,33,6020.540154
4569.388256,188,6061.722006
1553.715144,75,6077.754665
228.407076,22,6082.338315
78.149763,11,6084.602877
263.350286,23,6089.404491
1602.03155,59,6116.304064
7756.692143,427,6209.183009
3232.677772,140,6240.198402
6155.533698,267,6298.778824
1659.597326,67,6313.110295
1797.67895,96,6334.858943
80.781072,9,6337.792014
1888.443554,82,6355.895193
715.620455,34,6362.876697
326.785756,19,6366.824774
159.58858,17,6370.408648
1907.782921,87,6389.324678
497.36049,26,6397.942184
901.438942,40,6406.358026
1628.219384,64,6420.875482
134.565784,15,6423.93787
3016.688701,127,6452.472275
399.745329,41,6461.30463
299.440248,20,6465.572412
1879.140085,76,6491.855254
142.747036,12,6494.438843
2079.33203,88,6513.48736
769.0665,52,6524.702951
215.296703,15,6528.012407
1031.150486,36,6557.752213
393.530922,20,6562.120021
855.495449,43,6571.402975
2341.314594,90,6591.419111
166.169639,12,6593.834534
827.704365,35,6601.785386
320.966665,17,6620.59936
1078.646281,47,6630.599983
1574.631689,64,6644.88519
934.262105,49,6655.565365
445.569879,23,6660.715821
1210.911371,66,6675.6307
5133.080349,215,6731.111722
248.00228,25,6736.594696
128.819501,14,6739.66132
1826.305396,85,6758.893058
3749.95669,185,6800.525911
990.126959,62,6814.141266
437.946073,28,6820.307383
905.625634,46,6833.172667
1476.078927,58,6845.856546
2143.056906,104,6869.157924
2118.27192,86,6887.671152
1973.058212,77,6904.305065
143.988901,12,6929.354699
953.192603,39,6937.788207
2933.115642,121,6964.96898
1193.093827,47,6975.753555
244.844379,23,6980.351665
646.833662,40,6989.135964
1372.340223,55,7014.881168
2236.881838,106,7038.067337
2042.557798,85,7057.182448
1140.183029,54,7068.332015
173.411899,20,7072.148919
4399.170643,200,7131.445441
2578.04464,153,7165.87714
3681.348704,147,7199.740334
954.594819,50,7210.707555
3131.743827,142,7242.042051
6449.599689,291,7329.253898
347.04229,29,7335.820482
3091.48921,128,7365.003321
2532.661132,98,7387.437348
283.384067,19,7391.769353
165.564655,14,7394.636108
1082.11042,48,7405.453048
170.663507,15,7408.63611
205.344581,17,7412.350968
397.534122,29,7421.053694
143.039554,18,7424.869096
1085.053778,63,7439.498034
2937.249508,145,7472.747921
1251.560431,62,7486.447788
467.891116,26,7492.230775
646.00113,39,7500.56299
303.929674,22,7505.515178
2026.41202,83,7527.728551
556.995162,52,7539.011843
298.108192,19,7543.078386
196.673163,15,7546.44706
84.470867,10,7548.495305
33.97875,9,7550.579468
126.925682,11,7552.811537
1536.610709,66,7567.609382
585.006368,31,7578.362668
2323.921076,94,7599.312603
600.741684,36,7607.293585
1829.742151,75,7623.944128
1567.760734,58,7636.672815
1342.555491,63,7673.958668
2557.709126,115,7699.673553
199.112653,20,7704.108186
729.604841,39,7712.638339
1005.396376,43,7721.873585
1196.1989,96,7766.71899
872.700383,39,7775.168893
1013.36741,52,7786.835016
3825.958168,165,7822.952619
261.780941,19,7827.017297
832.209986,42,7836.147896
1589.772482,62,7862.382787
2234.623583,92,7883.23036
2638.857112,122,7910.212661
549.693289,29,7916.631072
927.389089,60,7929.512548
306.022247,20,7934.280045
3079.356092,119,7978.612692
3026.257338,151,8012.578063
1436.670795,57,8025.442229
170.408825,12,8027.792235
2327.278537,114,8052.489859
910.764721,42,8062.241022
1183.994689,50,8086.691312
114.94515,10,8088.941738
1001.686333,37,8096.757606
1628.79818,87,8116.189082
3485.993421,132,8145.70605
814.069332,52,8157.654955
93.653524,31,8174.603496
492.227271,28,8180.605535
1591.43195,73,8196.334518
315.178021,23,8201.204677
344.378004,19,8205.468162
404.375943,33,8213.06986
971.6669,40,8221.951063
153.960562,13,8230.536637
260.181226,20,8234.702731
2753.445352,128,8263.017885
1901.047202,79,8280.379881
2056.715155,80,8298.080338
121.901662,12,8300.850385
1559.260172,72,8317.063899
741.967678,34,8328.648576
124.759668,12,8331.094725
808.304811,41,8339.981308
3079.304902,136,8369.930987
917.578765,37,8378.296147
120.211445,13,8380.962713
1103.832996,50,8392.362634
186.951018,16,8403.976714
4166.576121,167,8441.060534
134.340656,13,8443.575816
184.669849,16,8446.907535
457.102735,32,8453.643372
2753.533902,101,8498.392081
654.183344,44,8508.291212
788.104183,34,8515.673691
449.472953,21,8520.34098
1158.299309,44,8529.940634
958.460638,81,8547.738362
1240.346167,67,8567.454069
5167.780893,213,8615.220971
576.659632,34,8622.520503
2651.525906,130,8650.86928
162.857201,14,8653.833804
106.896425,11,8656.184451
1000.474975,49,8667.018294
115.728866,11,8678.816227
363.647253,20,8683.185668
1124.136586,50,8694.349863
1987.106244,69,8709.412961
1120.74418,44,8718.866381
255.852514,19,8723.115163
1336.996526,60,8736.730174
3138.244834,119,8768.664256
-226.814802,250,8809.844337
151.622623,15,8812.795454
1562.16743,89,8831.912281
161.586903,13,8834.811412
275.549888,45,8845.078811
244.51632,18,8848.962372
176.105045,16,8860.728416
970.987226,39,8869.078109
648.600928,35,8876.676179
701.844092,43,8886.225925
4022.492243,161,8921.725217
424.321703,25,8927.142346
1097.756708,57,8940.023159
154.944475,17,8943.426174
320.289805,29,8950.605928
2566.091605,114,8976.172563
2647.041748,116,9002.604607
1446.015531,91,9022.737726
686.211845,32,9030.652536
386.92147,31,9038.370982
2142.202719,113,9079.85084
1100.828398,52,9091.518559
2042.6746,90,9111.583095
4348.545903,191,9154.365636
297.588779,21,9159.514626
1108.965424,45,9169.78257
3440.910062,131,9212.41201
4966.315945,214,9259.876128
1920.491115,82,9279.058678
2023.334919,116,9303.973438
886.361341,52,9315.758926
1418.211907,64,9330.240128
949.788905,49,9349.541727
422.148035,19,9353.6064
767.789298,33,9360.891029
4635.94912,182,9398.754517
2194.46783,101,9421.188292
1728.1144,83,9440.335562
1719.058449,84,9463.040123
238.631904,16,9466.502294
4159.893938,179,9506.083375
770.756793,68,9520.551472
1358.711628,91,9540.500473
1148.607094,52,9551.900499
544.665748,25,9569.399415
1091.815782,40,9578.283294
183.710955,13,9580.899565
1236.458221,53,9592.647081
107.173278,11,9594.934633
123.523063,13,9598.063097
124.246138,13,9600.880934
679.516959,32,9608.164736
627.791691,31,9615.215482
134.512798,11,9619.779961
2383.583869,106,9643.329455
5097.371689,183,9685.040514
982.725252,54,9696.761591
114.807167,11,9698.994137
92.916136,10,9701.227382
198.758235,14,9703.993406
1337.772945,59,9717.260054
2469.565987,125,9749.242362
1813.685414,85,9768.041162
896.253187,43,9777.842162
319.617612,22,9782.506647
10167.034319,399,9873.07068
1218.691585,76,9913.451665
2650.133614,111,9938.08391
7094.767687,342,10009.611169
1958.201614,90,10029.547402
2096.60986,83,10047.759629
183.089906,18,10051.780353
1399.754864,60,10065.228158
352.144823,43,10079.794514
1390.624285,71,10095.427999
3839.48206,189,10136.643478
3097.830929,116,10163.074865
286.721102,31,10170.115101
98.751346,12,10172.873932
652.664465,31,10179.725328
1019.284535,45,10203.588364
776.497252,39,10213.088986
797.286744,38,10221.523117
2386.758673,128,10250.103217
1115.874591,60,10263.670676
1347.601755,69,10279.236763
284.973399,40,10295.369112
4414.791116,168,10333.901389
483.618686,48,10343.91882
1571.717132,62,10357.849153
3542.729077,146,10390.082872
859.242981,43,10399.680967
883.308422,40,10422.26372
838.746385,56,10434.85818
2272.422328,97,10457.180989
480.687301,24,10462.195662
790.294675,44,10472.478446
962.8066,47,10483.543728
311.066533,16,10499.744856
1875.892035,92,10520.526201
971.213748,50,10531.459818
1170.368485,67,10546.309433
540.686713,32,10553.226303
1025.546747,51,10564.541832
606.312854,32,10571.659048
710.289967,35,10583.57462
1099.640757,51,10595.106977
1455.218066,61,10609.21979
1166.602146,51,10620.806642
1913.090003,96,10642.137631
1051.447133,49,10653.770543
114.481686,11,10656.055612
191.422245,16,10669.434959
1551.175226,62,10683.038888
2644.656246,115,10709.520249
1706.028126,66,10723.987193
1411.05371,97,10745.416491
64.251841,10,10747.548997
372.385785,19,10751.883896
96.485783,10,10754.451066
206.976843,14,10771.815853
409.522734,19,10775.88198
431.488023,22,10781.033055
1111.743803,48,10791.883331
765.923943,35,10799.597758
428.557329,27,10805.847596
247.416847,18,10809.882482
239.172586,28,10816.16505
805.00377,47,10832.730886
3078.395391,133,10861.529018
2065.571206,87,10880.661522
179.561685,17,10884.045695
2947.65044,137,10913.96315
2459.179518,94,10935.257922
638.649236,32,10944.327674
565.955313,31,10951.409619
204.166654,18,10955.148579
149.637638,13,10957.825888
748.885115,41,10967.058382
1883.088377,90,10987.592831
3335.488002,144,11021.839045
279.09574,21,11026.490378
1451.477282,60,11039.98814
2028.365196,95,11060.988934
329.850071,19,11065.087961
118.553918,11,11067.505016
718.137964,44,11077.339046
628.070753,25,11083.388877
194.684367,16,11087.122093
525.223005,34,11095.820577
195.95976,15,11098.820333
1448.759546,56,11111.550989
125.030347,13,11114.404238
732.493934,33,11121.602334
1295.621349,56,11133.885733
233.472371,20,11138.333139
1167.554887,66,11158.265737
1289.639288,46,11168.516999
188.82334,17,11172.067692
903.907249,38,11180.449066
2313.358784,94,11201.14948
46.122532,13,11204.165229
1129.301242,65,11218.983387
1346.594887,54,11236.113425
2602.308324,130,11264.531448
2590.935411,120,11290.5792
1036.441467,41,11300.09391
620.102368,29,11306.344939
54.317617,9,11308.345352
1221.88502,52,11320.309495
620.887211,39,11328.94303
2458.202397,95,11350.193651
1225.61165,49,11361.195042
1794.070408,100,11382.893493
2285.634857,105,11406.075026
734.765382,40,11414.659478
1666.892302,76,11431.358064
1181.240085,74,11453.455445
127.739655,12,11455.990325
3769.903873,195,11499.843005
937.414657,39,11508.502466
1272.449018,61,11522.184594
1650.090501,84,11540.902396
148.210812,19,11548.637325
1380.163283,69,11564.167783
2215.226791,89,11584.666661
689.829288,32,11592.118441
245.045458,24,11597.584347
51.889877,10,11599.751007
597.511837,27,11606.13477
315.788671,46,11616.929925
391.310729,34,11629.248843
1105.401213,54,11641.697567
352.639651,25,11647.167071
654.70236,38,11655.41427
317.065727,18,11659.335248
1022.78077,46,11670.114149
738.258863,54,11682.445174
1912.0506,90,11702.979846
949.204741,37,11711.196677
140.917514,13,11714.026327
1424.865834,69,11728.993598
142.69175,20,11732.712137
1989.642185,79,11750.644207
1025.581335,52,11767.309883
612.176984,37,11775.910017
982.783545,38,11784.277356
3140.147208,126,11812.393474
1824.638026,68,11827.5558
1847.738184,66,11842.641369
284.235012,25,11847.93926
1530.904283,65,11864.407995
298.205933,24,11869.537069
1118.99202,46,11879.687342
1259.3461,58,11892.470213
1139.187694,61,11906.838085
238.969681,35,11914.789508
238.436393,22,11935.168856
3180.594684,124,11963.251564
720.499912,31,11969.869807
1032.682731,43,11979.469455
1731.556545,77,11996.43498
467.691844,36,12005.148793
210.947598,24,12009.917288
637.371627,39,12018.86874
1274.389936,53,12031.233391
961.126533,62,12044.997089
152.828906,14,12048.015317
1528.845702,86,12066.948151
2180.311276,96,12087.731439
65.709265,9,12089.782557
718.621756,37,12098.279728
646.292925,38,12106.812989
739.51568,39,12119.478264
529.259913,37,12128.278558
685.371071,47,12139.379538
454.419438,25,12145.263958
181.923563,14,12148.745629
1035.047227,51,12160.911697
678.88399,46,12172.04507
692.926821,33,12180.728812
1290.310778,61,12194.576359
2302.364527,90,12214.591744
4291.62308,165,12250.956741
843.943475,33,12258.089084
782.113057,42,12267.458441
379.121762,24,12272.906534
350.248463,17,12276.571238
5058.370737,211,12327.871204
795.373022,40,12336.77247
1324.413253,52,12347.952069
668.178646,32,12354.970549
2818.012927,124,12383.102493
2603.927417,95,12405.025854
3070.572512,117,12433.184996
2947.128508,126,12461.36844
183.240714,19,12465.667364
1237.25405,54,12477.231509
1316.193501,61,12490.364758
1231.182944,48,12500.699344
456.239358,29,12519.148115
117.689735,11,12521.514578
2032.11731,97,12543.029092
167.187531,14,12545.993595
505.084506,32,12552.879503
453.956813,25,12558.69569
172.79552,15,12562.112721
830.48438,37,12570.963838
153.888662,13,12573.678962
2585.5898,111,12601.241818
8619.764505,430,12696.107167
1112.717897,48,12706.3068
818.773261,45,12716.122838
949.830299,59,12728.803636
26.161203,7,12730.686923
707.633003,30,12737.205932
782.574629,43,12746.518531
1268.500547,63,12765.42051
1221.727453,46,12775.7041
2746.559968,104,12798.600393
383.434518,22,12803.518447
137.261479,17,12807.619244
219.013366,21,12812.135997
593.083405,34,12819.368187
542.987173,33,12826.732994
244.079889,19,12833.750639
2764.011568,114,12859.218458
1656.612229,62,12872.93328
1069.68808,50,12884.331383
739.292702,42,12893.532572
650.47206,36,12901.83142
167.213659,15,12905.211706
1029.985751,45,12915.947311
920.035144,43,12926.780916
543.732646,31,12933.762529
1923.278047,76,12951.664447
36.557616,313,13001.928658
1455.586731,72,13017.945325
545.732364,29,13024.459566
164.788597,16,13027.995022
674.429739,36,13048.893483
4227.622707,185,13091.025222
1239.037398,43,13100.758784
5076.393475,253,13155.269691
2290.517921,87,13175.336684
66.927508,10,13177.452769
1887.419166,69,13193.602938
204.501552,17,13197.238243
494.496131,30,13205.337246
3618.910208,153,13239.635862
1041.311098,44,13249.332919
837.845657,40,13257.785813
3821.552931,149,13292.014189
1833.974731,72,13308.166677
141.005034,12,13310.936263
3116.021988,123,13342.496139
5901.852149,293,13409.095914
260.501748,20,13413.193254
3887.409619,150,13447.027944
3581.481841,144,13479.958499
219.645106,17,13483.940856
2158.700537,90,13523.773661
1708.216383,105,13548.057728
770.946883,33,13555.857148
1851.888972,96,13577.786157
1251.843316,52,13589.904968
140.041366,14,13592.920777
1285.454119,72,13609.218632
223.253593,17,13616.470782
853.126694,36,13624.402969
1451.926985,64,13638.319056
3580.0864,165,13675.564544
1700.369012,90,13695.414298
115.424943,14,13698.400745
916.332565,37,13707.012964
979.820012,46,13728.648469
324.92452,19,13733.349213
696.012277,29,13740.19754
1769.007566,77,13757.599092
1382.267106,60,13771.110791
461.316257,24,13776.347449
284.067031,20,13780.947509
332.704443,26,13786.147124
417.645619,28,13799.30948
1022.144495,51,13811.011124
322.093425,19,13815.713035
676.89704,30,13823.196259
205.883683,18,13827.629088
499.830847,35,13858.85964
5382.047991,236,13911.841311
1146.789271,53,13923.690997
836.62019,47,13934.458365
853.614801,42,13944.424034
36.704698,8,13946.60482
2179.00808,85,13982.256301
1839.52148,96,14003.605753
1776.614671,79,14021.604064
668.977307,32,14028.354481
1653.940063,80,14046.253679
497.799393,29,14052.601158
1185.000216,47,14063.235077
1570.141054,67,14084.049069
3278.962027,131,14113.516013
601.983231,32,14120.815015
672.505261,34,14128.449195
201.152861,15,14131.599047
2257.021684,91,14175.778275
1255.656488,66,14190.314918
1618.10161,64,14204.962672
523.02968,33,14211.831444
5821.757847,245,14266.310462
2019.069462,77,14283.609981
268.091434,18,14293.175067
440.565748,23,14298.241982
2204.008642,98,14320.075047
1006.941804,69,14335.510111
742.56311,40,14344.375777
182.426094,15,14347.792135
1858.352549,71,14364.341399
2035.164549,81,14385.58642
1168.240313,61,14399.070508
424.697578,27,14404.937903
1891.476952,70,14421.053312
4303.749889,189,14462.819282
1011.684651,50,14474.087258
1487.998332,58,14499.335451
1278.975393,64,14513.2012
1884.810739,95,14534.550171
798.692912,51,14545.532663
2273.17845,129,14574.487635
539.349933,30,14581.332301
238.143718,17,14585.032432
180.013282,16,14600.619071
1002.01888,36,14608.961931
291.512435,16,14612.847987
1394.306377,54,14625.444227
1263.175129,51,14636.945902
1347.582017,59,14649.993154
381.95591,30,14657.042525
1039.980667,50,14671.393152
3228.802324,129,14700.259362
5455.220509,209,14747.475419
1466.147047,73,14763.739007
1984.55245,111,14788.906219
475.900617,26,14794.88845
461.741376,24,14819.790098
276.212374,17,14824.088085
2079.258813,92,14844.43456
158.453929,13,14847.135838
594.456032,28,14853.437084
255.678929,20,14858.186627
318.624324,19,14862.171196
1204.690971,62,14890.568874
532.980045,28,14897.602858
1546.095022,68,14914.101428
1310.79503,84,14933.600112
447.682907,25,14939.167936
1115.274535,47,14949.550601
623.254152,34,14970.219942
1055.095721,44,14979.965797
376.231574,21,14984.61645
3010.871125,113,15010.165666
3591.241138,154,15044.429048
125.131034,12,15047.096977
122.623731,17,15051.097402
425.05694,26,15057.563446
894.210772,45,15077.525534
3953.273158,152,15111.394585
2923.184865,146,15144.040891
1104.405288,48,15154.910121
2264.053007,123,15181.574456
182.648665,14,15184.402561
200.667713,18,15188.241596
143.06413,14,15207.307666
1427.683088,68,15222.189985
2238.250252,104,15245.387139
1029.54483,46,15255.653546
-37.82298,380,15314.968463
651.712271,33,15345.635161
1797.257386,82,15363.801039
136.683777,12,15366.266768
110.444311,11,15368.602321
1603.549077,66,15383.515877
1071.192702,48,15394.132885
1147.436858,44,15404.398628
1965.768548,92,15427.146453
2968.758093,124,15454.963287
3673.410537,162,15491.480269
1609.046763,103,15514.162291
1508.713482,65,15528.59168
132.764577,12,15531.058342
790.998476,42,15560.739076
1937.062374,82,15578.640312
102.358417,10,15580.972712
1775.343199,79,15598.406592
241.267238,15,15601.672166
381.108914,26,15607.206832
175.020903,15,15610.506738
385.798335,20,15628.37398
2206.484596,106,15652.620526
224.058755,19,15657.336263
1103.948925,52,15670.304492
1147.364093,64,15685.271477
185.589101,19,15711.986377
749.755928,43,15721.503719
694.688767,40,15729.886748
762.511322,33,15737.285339
1283.833972,50,15748.032965
1106.305051,65,15762.720246
168.018569,13,15765.217383
1899.497043,98,15793.232605
1460.459038,62,15807.565942
3049.103729,146,15840.712325
1988.268656,87,15860.464311
160.167759,17,15864.080007
2170.353836,92,15884.976869
605.31248,33,15894.493378
909.36305,43,15904.446853
1929.199785,81,15923.110977
629.064663,31,15929.942854
171.693311,17,15933.71153
1068.308612,47,15944.074046
837.704377,47,15968.926893
251.896609,17,15972.890311
1480.57093,64,15988.908796
907.89798,35,15996.875393
129.550706,24,16002.242026
655.832486,35,16033.487031
1785.288136,82,16051.922281
1405.862299,84,16070.63791
960.364791,48,16081.202752
1851.922537,72,16097.385429
363.98401,20,16101.703074
582.989686,28,16108.190435
391.629063,23,16126.036673
193.048819,14,16128.901228
1536.907848,57,16141.466156
729.08728,31,16148.600405
650.352963,33,16156.066478
472.293005,28,16162.524916
726.887529,39,16171.549937
4084.108897,162,16215.483109
1413.162393,53,16227.164376
2505.028198,118,16253.696125
539.434077,24,16259.36215
950.734959,38,16267.916351
1082.604174,51,16279.32795
1441.434386,68,16305.328602
357.932225,30,16311.894487
666.592673,30,16318.695906
2006.543123,82,16337.110598
1512.460748,61,16350.958845
300.310205,24,16356.661506
205.470505,20,16360.577649
158.048916,22,16377.576576
240.193453,26,16383.043973
1337.243343,69,16398.34294
2839.955696,113,16424.041716
1460.718742,73,16441.074339
1769.826104,79,16458.906705
334.737667,19,16468.321071
2287.476245,109,16492.421247
1625.461914,68,16507.23662
2653.574563,136,16537.500926
704.602102,32,16544.389896
170.899025,13,16547.400897
251.909058,28,16553.470795
197.271004,21,16557.902486
493.047076,35,16565.934094
673.416782,38,16575.266768
722.315551,42,16584.784232
3110.212695,124,16612.46787
3155.572297,147,16644.35018
730.378338,33,16651.316496
1735.363414,78,16668.898655
1207.366859,50,16685.098434
3422.263846,152,16719.560162
352.449666,19,16723.510992
301.117734,32,16731.012387
2127.72413,93,16751.579242
964.990846,46,16761.992514
873.24334,35,16782.759773
2684.147927,104,16805.874703
125.079099,28,16812.224239
869.582695,45,16822.01441
926.111315,51,16833.256887
130.530885,13,16836.200221
634.41667,32,16865.204533
102.847858,20,16869.205568
559.526903,28,16875.421332
992.38302,39,16884.420973
733.841405,30,16891.970779
1180.082929,55,16904.325277
393.560864,26,16920.920919
2098.114713,91,16940.621023
1412.775127,57,16953.287338
174.572657,18,16957.235359
1162.2266,60,16971.052061
2014.923517,83,16989.253826
1351.184931,81,17011.582963
2466.802173,111,17035.948696
854.164279,49,17046.982694
367.732981,19,17051.049605
2461.563084,122,17078.214705
111.36844,10,17080.614359
1572.239775,66,17116.062608
2430.650845,118,17142.259535
831.82014,43,17151.947016
199.033156,14,17155.446404
887.042914,33,17162.761715
587.014403,34,17171.275975
859.373392,35,17179.345401
438.806103,25,17185.461864
1432.388138,53,17199.327534
1143.600175,45,17209.810759
1620.729844,82,17227.872899
1203.806014,67,17242.909443
206.161485,16,17246.576723
335.292408,22,17251.69071
1167.407727,49,17280.704642
738.834761,33,17288.540428
511.612172,45,17298.723402
468.172935,21,17303.790765
145.059316,10,17306.278067
2202.044004,84,17325.719018
1176.490293,57,17342.652954
181.280858,14,17346.103547
394.946173,24,17351.601877
1093.934336,49,17362.738378
1481.454116,66,17377.352035
886.057922,54,17389.436726
154.20421,19,17393.41566
330.054092,21,17404.568655
287.291273,23,17409.266803
157.34275,14,17412.150096
1233.402988,50,17422.985228
-218.759678,291,17469.315097
142.632283,15,17472.46386
1512.688106,53,17484.082589
-129.268341,531,17574.479819
109.035431,10,17576.694671
1354.606498,84,17595.860113
2357.318327,83,17614.327025
395.840643,24,17619.743541
1388.566464,56,17654.910172
112.148515,10,17657.392504
6718.979003,292,17723.887923
363.00723,28,17729.904329
4324.942688,160,17765.251927
