#{"t_start": 1713072229.9904199, "env_id": "None"}
r,l,t
361.188305,15,28633.261318
2395.210686,33,28640.841254
7266.747881,90,28661.108392
562.623766,14,28666.958288
465.325261,14,28670.342747
4733.022875,81,28687.840047
9266.267989,103,28710.039997
590.556738,19,28714.224527
463.609069,15,28717.840171
485.058351,16,28721.639855
415.809383,18,28740.590264
2154.71671,35,28748.289896
2047.684968,62,28761.687344
1741.973518,30,28768.418407
1307.532151,25,28774.051196
2202.748498,38,28782.33488
4314.881581,71,28810.719174
1053.105336,23,28815.934227
1085.804818,40,28824.66925
762.398802,16,28828.436847
1575.513499,49,28839.284552
6327.03172,66,28854.034716
232.897769,19,28858.483247
531.532838,14,28861.752236
11176.679323,151,28894.214892
1588.842611,31,28900.983339
681.628399,571,29021.343481
435.12882,12,29024.110524
2184.019072,63,29037.828184
194.469405,11,29040.76131
552.147367,18,29044.975042
1424.685148,43,29054.776917
816.73401,16,29058.476029
3247.672259,57,29073.741016
2515.191051,71,29089.673932
367.924628,25,29095.523089
1065.050819,28,29101.972436
3409.976603,74,29117.691812
551.923201,31,29124.507718
2273.388088,40,29133.489793
1984.482869,36,29148.005733
646.096144,19,29152.252239
442.129932,14,29155.621646
6429.795024,93,29175.754901
820.381767,21,29180.800563
1162.35019,16,29184.487887
4497.541384,56,29196.537711
1283.26947,31,29210.199403
1295.371579,30,29216.918792
2707.318616,44,29226.535368
1817.287079,29,29233.019208
623.582496,314,29294.051501
3154.410036,46,29304.333409
590.32537,46,29326.333215
17902.211425,210,29370.699296
4337.644227,47,29381.079468
1655.503247,32,29388.214169
166.079849,549,29508.62577
2481.288989,33,29516.359025
566.586797,17,29520.308757
482.808845,21,29525.174375
837.350465,23,29537.008245
477.044252,16,29540.537484
1689.587053,50,29551.324063
5798.781502,66,29565.756363
387.033413,14,29569.039793
6343.599141,91,29588.805746
588.023251,612,29711.250358
5516.714424,73,29726.482637
6953.313804,78,29744.297423
1668.662809,28,29750.366271
1824.977711,34,29758.014558
3747.398402,55,29770.780324
1740.857659,35,29778.37869
1286.224261,46,29791.212906
4120.071025,51,29801.814286
2934.263513,44,29811.742901
3970.882934,55,29823.730755
4552.429402,80,29841.112859
1826.996828,50,29874.260294
587.20797,17,29878.011424
1546.996924,29,29884.526464
4421.130656,69,29899.559811
7375.917631,93,29919.62525
1702.23214,26,29925.292534
2319.650484,38,29933.406369
7623.776315,96,29961.988717
457.256497,21,29966.474697
3753.142738,51,29977.637968
2948.988786,57,29989.939169
1832.656977,34,29997.620034
2285.913183,41,30006.555158
813.645643,556,30139.697729
6529.562648,89,30159.11458
1546.350398,30,30165.7311
1807.992929,41,30174.981878
698.606986,22,30180.011771
292.221823,16,30183.580759
1585.252715,29,30189.763311
1894.132442,45,30211.911494
4169.080671,52,30223.39728
2159.369221,57,30235.528872
3307.525112,56,30247.713376
2214.64011,42,30256.974733
4927.898708,69,30272.025412
2421.858845,31,30279.04454
1402.841466,24,30284.794103
9417.2969,123,30310.95976
1099.965779,22,30315.806882
2532.347681,41,30324.674928
1807.757018,50,30335.257198
6441.842136,79,30373.756588
1416.346119,23,30378.656256
6324.854859,86,30396.95504
2651.968721,38,30405.238246
1090.118377,20,30409.755622
1381.074545,21,30414.505484
1420.483977,20,30419.18936
986.043369,18,30423.590125
905.930802,20,30428.285238
1367.367463,21,30432.987616
2656.070412,37,30441.586116
1213.169849,24,30446.834504
1394.469986,20,30451.639822
3068.57871,34,30458.9017
2718.952228,36,30466.589807
1722.959975,27,30472.886594
1806.053367,27,30478.836753
269.777072,11,30481.417685
2609.69521,32,30496.120027
1514.104187,21,30500.935773
5660.670371,62,30513.885427
3378.054214,44,30523.584121
1328.038284,21,30528.299673
1353.568778,29,30554.549866
-179.646523,546,30665.607877
3860.62249,48,30675.878588
1159.615241,18,30680.093982
4937.58632,86,30698.56148
231.856721,9,30700.857498
5691.706678,76,30717.327199
1675.262776,32,30727.776485
7719.864484,84,30745.373037
4017.782018,55,30757.25786
2997.64159,38,30765.575437
6249.690123,86,30784.225425
2606.807634,40,30793.021394
1094.569972,26,30799.040235
1627.750828,23,30804.424109
3328.1188,43,30816.671073
2330.884687,116,30840.554716
1628.943016,26,30846.420094
1849.252147,157,30878.686196
4075.297175,57,30891.137434
2789.19138,44,30901.185586
2604.139778,41,30910.451604
1222.656707,26,30919.86698
5404.188016,69,30934.836379
1361.365136,30,30941.385418
2791.433897,33,30948.718657
1512.223981,111,30971.282506
2844.212267,37,30979.33059
1458.524302,22,30984.264004
1468.488743,26,30990.133656
1439.254805,23,30998.714098
2495.255948,35,31006.248222
874.208287,29,31013.015136
1356.16685,22,31017.898368
1256.800412,19,31022.346931
1835.961318,22,31027.082283
1424.698665,23,31032.098063
798.827732,19,31048.63065
1647.588242,22,31053.580414
3126.449027,41,31062.862744
2643.962843,44,31072.529302
2096.376526,26,31078.477546
4272.539223,55,31111.744223
2060.710918,33,31118.890836
2546.157126,37,31126.726149
1353.231816,22,31131.526429
1391.414168,22,31136.626205
869.695653,16,31140.574065
1392.337377,24,31146.174749
1820.461665,28,31152.527493
3776.630151,50,31170.242105
1315.032292,20,31174.790055
2182.292442,26,31180.406519
2808.727324,40,31189.170404
3136.449242,39,31197.637768
2055.901759,40,31206.673247
1992.67221,30,31226.305698
4212.375139,48,31236.772215
1737.841101,30,31243.606504
3864.684272,50,31254.922708
1423.715639,27,31261.003778
398.384927,11,31263.523498
3704.2123,45,31273.469728
902.204951,28,31279.838271
3629.636983,67,31297.754125
3490.854764,55,31309.4162
3796.177447,50,31320.552349
1379.31543,21,31325.400882
1611.254739,22,31330.20019
5349.125885,75,31347.384268
2440.119446,37,31361.218163
5743.730901,60,31374.599202
3133.990444,37,31382.881986
5707.489973,59,31395.366691
3047.632883,35,31403.098777
181.857787,14,31406.146473
5365.797324,75,31422.881406
1539.235165,34,31433.148972
2423.180616,44,31442.748539
4402.416515,50,31454.144882
1218.372177,18,31458.414924
1182.214161,19,31463.112596
1280.461084,21,31468.179279
4099.503901,48,31479.346006
1453.634105,23,31491.876146
1245.93333,19,31496.178984
2310.126556,37,31504.3943
7274.89438,199,31546.292582
6642.382082,79,31563.576876
856.389725,17,31567.539275
3637.821281,45,31577.459688
1543.50709,22,31582.743445
1757.642543,26,31592.423326
2486.534619,32,31599.723797
1578.243354,23,31605.140183
2724.273055,42,31614.040659
1607.706204,27,31619.991262
202.321787,9,31622.157575
1145.584744,27,31628.357714
1069.913074,19,31632.689557
1288.254731,21,31637.720888
4156.863204,46,31653.203965
4783.173784,55,31665.137685
5034.222349,57,31677.253276
4458.699932,54,31689.154511
1675.655896,29,31695.534286
8455.39943,84,31713.735915
2700.708829,38,31725.870598
1523.861682,24,31731.335548
2727.538212,294,31792.714711
2730.716272,36,31800.600319
1166.833296,19,31805.132002
2008.966539,32,31812.533433
2017.750464,35,31820.099065
2757.138749,31,31833.949508
1289.746029,21,31838.832292
4056.08552,148,31869.547004
936.540414,41,31878.410243
2708.676582,31,31885.06479
868.278011,18,31889.314501
4210.695935,51,31919.093733
5782.97438,73,31934.828754
2402.060579,44,31944.644595
3785.314765,66,31958.794446
1262.650243,29,31965.342386
1306.466715,22,31970.474798
1873.478609,27,31976.674391
1392.373544,20,31981.79265
797.926207,18,31986.193794
1190.768509,17,31993.292686
725.401505,568,32113.619005
1079.636069,24,32119.468883
3102.64456,40,32128.386763
3271.334536,49,32139.06997
4068.120243,70,32154.819401
1119.081872,25,32160.369544
1472.677693,28,32167.60172
1624.629968,22,32172.834055
1682.026877,28,32178.985817
2227.461575,33,32186.098251
2152.288605,30,32192.768724
848.365212,17,32196.899707
949.34136,20,32201.43324
5140.844972,59,32214.413999
1261.43818,32,32223.033551
597.330245,25,32228.817487
1325.004443,24,32234.079053
1723.404271,25,32239.683791
3878.035526,39,32248.148262
3297.266674,57,32260.829109
3651.798279,41,32270.047656
1240.502711,23,32275.913568
2682.844978,34,32283.362392
1832.720795,31,32290.396167
2545.804505,39,32298.877611
867.172353,21,32303.630549
1423.834215,41,32313.041729
2043.156196,32,32320.329981
1805.295665,23,32325.761017
4193.771437,47,32338.095051
3233.38295,248,32390.059495
1134.685459,23,32395.409179
1050.451396,192,32434.175251
2483.34845,35,32442.158169
1512.922842,22,32447.390471
3694.511347,46,32458.024306
2498.780464,24,32470.874092
1905.070027,27,32477.190165
1114.91858,47,32487.403733
2815.367631,40,32496.103949
6534.13229,70,32511.222635
82.108817,8,32513.156746
5219.057629,60,32526.820312
1146.573905,22,32538.954869
5133.019204,66,32553.437061
2361.915938,30,32560.054297
1143.050378,23,32565.18477
2498.381984,30,32572.103414
1851.82179,38,32580.633885
2163.072723,35,32588.686156
1220.299829,20,32593.283399
2952.544333,47,32605.535225
2017.8196,29,32611.984395
1363.505148,31,32619.0154
1284.640417,24,32624.483027
1223.452778,26,32630.299905
5347.208157,65,32665.798213
2375.673033,54,32677.780759
3655.409666,49,32688.215328
1522.014749,24,32693.814514
1525.512881,23,32699.043587
1076.893383,20,32703.696365
2796.561442,51,32732.413063
5543.327172,91,32751.543563
1585.763436,22,32756.596105
1807.551571,28,32762.851887
2930.776893,33,32770.076853
2221.327945,37,32778.660145
2985.97693,43,32788.425417
3049.786891,32,32800.225796
2163.399483,41,32809.393856
1716.271442,27,32815.322863
1649.160303,190,32855.925241
1552.044348,85,32873.971498
2085.13263,42,32883.524577
239.287698,622,33016.515763
8540.354694,211,33061.466469
2867.636023,37,33069.733039
4046.815075,46,33080.662279
940.038278,22,33085.663612
1034.001549,20,33090.264369
1172.446493,24,33113.644958
2769.888404,31,33120.43169
2981.948692,32,33127.646679
3933.285653,61,33141.261759
5480.243196,352,33213.859689
5603.021219,79,33231.492544
2218.101504,39,33244.807359
1247.064411,20,33249.423139
1092.483805,24,33254.838379
5745.182578,81,33272.775502
3111.989074,40,33281.67359
1376.574257,23,33286.939451
1572.47389,38,33295.306656
2831.310801,46,33313.321579
11640.192285,110,33337.368933
2513.939638,58,33350.271778
6968.628193,114,33375.833468
712.62829,19,33380.086344
6526.163597,69,33395.269844
1238.881472,25,33401.269173
1150.539627,150,33434.016319
1074.902784,19,33438.301783
1538.349659,39,33446.632363
3231.974576,52,33457.934473
2058.755264,31,33464.499897
1069.058661,27,33470.664441
2549.059885,35,33478.833104
2288.251001,35,33486.712753
481.01889,24,33493.015407
1536.99589,36,33500.981595
5686.832068,112,33524.862451
2547.20271,33,33532.046694
4160.304485,76,33548.829892
1749.529529,47,33559.37797
3189.590523,48,33569.912466
2498.299607,33,33578.628103
1328.397037,30,33585.395879
2025.889246,24,33591.09322
1314.02452,23,33596.325749
3933.80801,53,33607.729257
2340.176744,45,33618.00941
2279.006752,35,33625.728276
3659.819545,50,33641.774919
5852.951629,64,33655.610029
1096.433538,22,33660.424564
1256.172594,22,33665.339701
1597.160068,28,33671.70858
3415.384772,43,33681.058655
6334.870893,81,33711.20752
1951.932953,34,33718.605942
3663.467951,58,33731.139315
711.081592,23,33736.123697
1822.398516,23,33741.190612
7435.381736,97,33762.922068
2310.025091,39,33772.368846
3351.842773,39,33780.584813
2539.790669,30,33787.253568
2124.755344,41,33796.384556
4120.869561,51,33807.769766
1904.941706,30,33814.486483
1353.589484,22,33835.018537
1672.519914,23,33840.217421
2992.537945,37,33848.699541
927.237028,22,33853.818821
3073.370439,41,33862.685625
3318.901875,49,33873.617833
2988.832907,40,33882.183008
3856.194793,41,33893.715311
1697.619646,28,33899.934029
4458.394962,74,33916.030659
1281.561658,31,33922.749254
1459.898285,25,33928.249417
1831.363572,29,33934.810867
2823.972608,47,33945.629919
1213.931184,29,33957.680747
1347.574669,28,33964.030104
2044.70112,32,33971.213069
701.512421,40,33979.60952
2655.143923,34,33987.14722
3435.140959,45,33997.513277
2714.508982,30,34004.375664
613.010494,22,34015.278351
2835.038938,38,34023.476347
3269.853785,36,34031.694759
1119.89777,24,34036.974024
2438.300763,37,34045.426404
1669.164208,26,34051.509629
1282.963239,25,34057.160451
3176.410796,58,34081.021685
912.388669,21,34085.770606
1058.516391,24,34091.140557
1288.239473,24,34096.392497
1234.354993,24,34101.640916
3651.909115,47,34112.191187
1812.212879,34,34119.805598
121.376053,637,34244.203399
251.512892,11,34246.931632
2827.576365,38,34255.583936
2799.257127,50,34266.616063
1601.008934,30,34273.335416
1080.722612,18,34277.617937
1223.57318,25,34283.316852
1602.328018,23,34288.616504
1997.668107,41,34305.3508
2324.524706,41,34314.396934
5170.491655,61,34327.547116
4664.464622,69,34342.447874
514.924512,13,34345.548327
1611.099019,55,34358.064765
244.020229,11,34360.612466
1562.71228,20,34373.13045
1428.227791,30,34380.095125
406.864585,12,34382.829023
1944.070081,25,34388.379389
5106.935113,71,34404.043327
4970.899422,72,34420.161897
5168.634525,70,34441.577959
2906.300827,49,34452.509717
84.320414,12,34455.310455
754.644618,26,34461.310809
1037.791311,27,34467.141604
4853.273344,65,34481.539583
661.843174,22,34486.576693
796.932903,24,34494.823614
1819.793175,32,34501.989283
3148.952937,40,34510.640207
1337.713322,22,34515.371589
995.714158,21,34520.057245
2937.898354,54,34531.907315
3169.059769,45,34541.991336
1428.786072,20,34547.107412
1180.631682,55,34558.957909
1460.969563,24,34564.339122
2794.380569,59,34577.239726
2180.488259,32,34584.104475
1393.878203,23,34589.255711
3368.027425,36,34597.304826
3646.794933,53,34618.601131
1097.382699,24,34624.254266
4946.943132,61,34637.13582
734.948525,27,34643.285961
8751.119992,97,34664.217717
5977.80981,65,34678.950837
3944.819587,48,34697.750889
2346.853153,75,34713.546102
2629.751905,38,34722.015065
1347.425868,51,34733.082946
6570.151484,75,34749.081508
53.146466,10,34751.365188
1845.125362,27,34757.264857
2719.968726,46,34781.180764
1760.067719,26,34786.861597
1231.537297,20,34791.329079
2660.877664,33,34798.244243
7307.062274,80,34815.197176
14.980004,8,34817.043178
5581.721502,85,34835.459743
6071.248187,63,34850.728807
3864.01326,66,34865.759835
2911.34585,90,34884.560873
2193.679182,51,34895.89358
4378.787098,57,34908.609004
4018.864856,51,34920.407742
2193.252724,30,34927.242223
4920.547621,77,34948.757685
1897.209374,25,34954.104552
1347.483675,22,34958.703673
2151.03957,24,34964.207732
1114.242715,25,34969.690287
558.485194,31,34976.721134
1309.416518,21,34995.788438
2463.45738,36,35003.956938
4162.623887,49,35014.20393
3202.737205,41,35023.038478
1336.75156,24,35028.336089
1252.450652,25,35034.067576
1548.533593,35,35041.801903
715.578433,12,35044.63424
1248.203603,20,35049.134196
2125.150233,32,35058.253844
738.549238,17,35061.817419
1002.374449,26,35067.433868
2072.890336,32,35074.186818
196.378854,14,35077.200881
3643.834443,57,35089.718895
276.204626,12,35101.451957
2478.360087,26,35107.181714
345.659139,12,35109.832736
3580.550016,63,35123.348851
3127.879104,57,35135.864995
220.216695,10,35138.065689
6262.571408,79,35155.434335
122.178896,10,35157.782422
2526.087485,33,35165.730588
1025.130001,18,35169.913862
600.295404,11,35172.48125
1330.560346,27,35178.514452
178.631191,12,35181.181236
4726.512519,75,35197.617284
1012.291797,28,35209.01293
461.344559,13,35211.979595
1367.22324,28,35218.130127
1771.238871,29,35224.328306
2161.964346,73,35240.19672
4553.928951,57,35252.677099
1396.694584,25,35258.313173
1203.843078,28,35268.359806
340.471723,11,35270.793878
871.328872,23,35275.478553
3378.694851,48,35285.626757
2012.993413,30,35291.944863
1123.592878,27,35298.325645
1268.86362,22,35303.310964
5331.133399,59,35327.5275
164.42846,11,35329.976459
2886.820739,45,35339.5593
1799.017117,34,35346.8069
573.04993,27,35352.5384
2416.108139,37,35361.090739
2731.362813,44,35371.271466
183.249311,11,35377.806451
1354.169674,24,35383.140686
1477.68996,21,35387.690465
3110.249717,34,35395.235505
6070.645511,121,35421.289803
1832.861069,26,35427.519546
2250.786404,39,35436.185801
2246.649752,41,35452.954692
2871.492054,35,35460.902228
4098.958339,63,35474.400747
4516.660434,50,35485.033975
5216.018124,55,35497.018963
2413.003008,39,35505.735237
352.550105,10,35508.033223
2751.112848,27,35513.618374
342.110464,12,35516.383815
4771.534178,60,35532.515835
1502.016581,25,35537.884463
3034.053498,43,35547.548452
3508.803235,58,35560.746089
513.034059,16,35564.414328
3027.999493,37,35572.397329
1222.502901,24,35578.197637
633.243151,15,35581.416451
1634.03532,24,35586.929056
1925.829397,37,35595.63111
762.201179,116,35619.797236
3223.809677,42,35629.362424
2651.197179,39,35638.046039
1021.533467,17,35641.947364
3842.764007,47,35652.44471
2619.017873,36,35672.41316
1257.511573,22,35677.479176
-4.000895,11,35680.026243
508.214751,16,35683.795616
4551.582961,49,35694.662446
889.910873,22,35699.959681
164.065988,10,35702.309621
2382.760225,34,35709.642827
3285.815509,31,35716.873374
3750.93068,50,35728.509656
4686.160148,57,35741.142802
267.145555,11,35743.607375
6794.372837,67,35758.28827
3145.080509,40,35767.141212
1045.68322,22,35772.140925
879.414289,19,35776.571571
4166.728163,55,35788.789188
522.257655,37,35798.171932
791.006295,20,35802.606139
138.039177,12,35805.2221
1885.29361,24,35810.323046
866.156522,146,35840.190333
1334.766403,24,35845.772537
195.620149,10,35848.121361
3706.410373,51,35859.288275
288.885317,11,35865.588197
1085.305686,15,35869.086954
588.337635,476,35960.067259
356.740863,11,35962.515792
1917.792857,29,35969.050096
1081.456879,21,35973.981771
996.632993,53,35985.913258
3511.044567,47,36001.715395
284.481748,136,36028.265224
1494.188624,32,36035.297832
1010.401586,15,36038.646257
1579.610304,46,36048.31331
1793.408789,35,36056.679128
3849.264968,42,36066.08089
890.679067,26,36076.696985
322.181917,13,36079.645455
3634.89312,43,36088.87781
1518.885725,26,36094.545123
1198.922608,56,36106.493944
3041.552004,37,36114.826181
2916.205102,44,36124.544533
752.245374,15,36132.57691
1646.317535,27,36138.659632
303.941967,12,36141.309864
1160.114323,43,36150.409235
3513.504033,55,36162.492732
4020.752013,48,36173.324469
1287.442828,33,36191.890888
1251.704262,28,36198.256343
1757.355701,26,36204.295167
566.610112,12,36207.22274
7577.516169,136,36237.654791
1609.872353,33,36245.356774
3209.740635,61,36259.489095
369.384367,11,36263.553972
2649.491789,42,36272.721765
1600.416535,48,36282.936706
783.060419,25,36288.404746
705.109429,28,36294.788105
1290.451907,40,36303.769561
350.102125,16,36307.28758
1685.150605,41,36316.433377
3607.352554,61,36330.251782
1779.235461,32,36337.33375
405.792413,14,36340.535692
1615.340606,32,36347.585435
5381.556299,71,36363.298723
3263.278302,45,36373.433948
3088.16193,48,36396.117567
315.157043,454,36482.478507
3753.696307,97,36503.245984
1822.642762,33,36510.564302
4554.591274,133,36538.175682
3775.203129,45,36548.277572
5174.733946,86,36578.975167
1648.077881,38,36587.174603
300.452914,12,36589.956478
1530.117625,21,36594.541024
3867.134843,32,36601.806113
4674.98378,67,36617.139271
1266.941822,26,36623.075109
360.418936,10,36627.240194
2023.358033,42,36636.322638
3387.827503,58,36649.07384
1387.78739,38,36657.25585
5176.437771,96,36677.719902
2028.380375,29,36684.38909
3245.94083,41,36693.601423
1760.11698,45,36710.135927
563.895586,15,36713.471431
1529.605082,25,36719.169957
232.947927,13,36722.037276
1442.7479,22,36726.965829
345.139866,21,36731.318929
3756.57212,49,36741.986791
223.581631,11,36744.553046
382.044373,12,36747.351961
283.118407,12,36751.786607
6437.969175,75,36767.950349
317.566656,10,36770.50143
404.661086,11,36773.082247
6284.468005,67,36787.684356
2832.777092,38,36796.498376
1645.579894,30,36803.266233
1227.317164,32,36817.662861
284.186415,10,36820.149129
1916.329937,24,36825.466714
3048.543869,59,36838.114226
2856.278775,46,36848.446862
457.818327,13,36851.313117
293.313406,10,36853.564773
5442.095951,69,36868.94723
988.031287,30,36877.561764
1541.866952,38,36885.995156
4280.970008,61,36899.662266
2309.74263,55,36911.6442
146.215384,13,36914.610918
2928.445173,42,36923.913009
1503.960066,23,36941.261408
1614.263459,22,36946.376751
2690.430678,46,36956.058084
2739.209369,88,36974.192432
3014.623892,44,36983.624583
262.705209,10,36986.143603
914.495592,26,36992.325194
943.51437,21,36997.241076
972.163226,14,37000.556505
1044.315345,26,37006.442786
3567.874699,41,37016.328476
1130.652549,24,37021.688059
5473.652532,60,37034.941405
1036.322076,25,37040.322878
1930.775072,25,37045.905669
1277.367787,23,37050.920215
3634.094945,43,37077.288138
1458.178361,17,37081.371919
109.021936,11,37083.772818
754.115845,19,37087.986916
126.473885,26,37093.720035
1117.033904,18,37097.971184
3156.381457,62,37111.238324
5098.023471,53,37126.919926
309.443632,12,37129.485833
5232.297556,57,37141.836636
180.330332,10,37144.252948
228.155928,12,37146.968148
336.919703,12,37149.836419
1547.694048,29,37156.685048
1892.684581,34,37177.133519
729.872036,17,37181.018283
2085.22166,40,37189.802744
520.659761,16,37193.301819
753.280758,15,37196.684011
1370.174289,24,37202.018706
1693.867788,38,37210.582952
3053.993327,42,37228.269583
2049.121629,38,37236.733833
220.147795,13,37239.482295
1354.644741,25,37245.033277
4007.092421,58,37257.664665
1850.534132,34,37265.199533
425.725024,18,37283.997347
2366.971219,34,37291.562378
4532.845216,53,37303.012426
5396.927004,77,37320.078273
518.646436,18,37324.279828
221.064535,11,37326.72607
5329.026669,60,37339.74479
372.585922,20,37344.08106
2413.718223,33,37353.562086
1575.656139,36,37362.03999
6492.558459,68,37376.760201
226.046909,13,37379.627883
2178.008396,37,37387.892091
1314.324197,30,37394.560418
1407.326153,30,37401.326857
514.4858,17,37405.240855
2644.382763,34,37418.156227
3321.119729,48,37429.041704
3540.388673,46,37439.20829
2552.033682,41,37448.1063
3513.611746,65,37462.857574
279.980376,16,37466.473722
4084.377041,69,37481.823956
2516.72165,62,37499.155869
2762.551239,36,37507.224681
3985.398962,64,37520.985729
1867.758428,30,37527.468687
1584.300315,25,37532.954904
1729.889373,25,37538.687368
550.546004,28,37544.821308
285.244536,13,37547.800634
397.673258,12,37550.570835
3181.133212,46,37565.517701
4821.1815,59,37578.702766
191.107957,13,37581.520129
1426.293382,23,37586.631232
976.842696,15,37590.052085
2727.995335,52,37601.381944
2825.045596,35,37608.900082
3924.883674,46,37621.898748
2373.768241,46,37631.79885
2309.729834,37,37640.197251
843.92097,17,37643.880263
5689.373501,62,37657.367182
1674.452503,21,37684.132634
4851.476605,75,37700.595142
5548.975808,75,37716.594908
1398.157691,24,37721.781271
1017.969875,21,37726.413177
4538.431949,65,37740.944055
2008.081303,79,37765.442823
2498.303995,35,37773.077523
6759.347673,69,37788.411518
7300.666673,86,37807.12572
2512.261175,34,37814.325885
2966.247306,43,37823.873941
1871.593735,29,37830.592997
1199.071946,24,37842.490883
2432.344093,42,37851.821367
2409.003267,34,37859.639162
3934.118071,63,37872.924808
2309.916824,40,37881.957429
3068.36208,41,37891.335885
2583.184517,36,37912.689367
5985.106153,78,37929.588341
3972.685293,65,37943.568614
2889.438426,43,37953.22731
3476.406022,36,37961.534631
214.13736,11,37963.921201
1318.091468,23,37969.169146
980.176152,16,37972.768417
3115.950798,39,37981.951925
933.384444,30,37991.619592
1934.603783,23,37996.618215
3016.981116,48,38006.952692
1505.994889,28,38013.032182
3194.455792,41,38021.865957
1189.047218,14,38025.151617
1876.242229,24,38030.434712
1069.142589,18,38034.567606
5461.85515,60,38057.214248
2198.671291,42,38066.583354
1313.356869,23,38071.998811
1452.60564,22,38076.732507
1351.556745,27,38082.865227
3424.482555,42,38092.130727
1221.096704,20,38096.648631
1555.285304,22,38101.463116
1187.048049,25,38110.913488
2365.825859,38,38119.431722
1014.866822,16,38123.145644
1092.740374,18,38127.314467
530.542823,21,38131.861722
1294.395148,28,38138.430261
5723.039484,71,38153.97803
8081.468366,93,38175.060606
1521.21655,24,38180.608717
345.179517,12,38183.445515
2988.897729,40,38192.043014
2610.787482,35,38199.928491
1923.420895,28,38206.142632
953.316972,21,38211.007344
1243.770134,30,38217.69304
1646.107119,20,38222.440788
2596.955864,33,38230.206829
2546.492931,35,38237.671676
3671.82947,47,38248.109409
3143.638452,39,38256.507431
1364.687512,23,38261.626503
3452.89516,45,38271.55626
1528.321278,26,38277.425275
1453.733964,23,38282.988877
3514.544592,38,38292.790443
1273.500599,20,38297.290838
1262.543252,21,38302.104303
2416.002713,36,38310.023344
4649.070301,54,38321.93598
5285.082165,64,38336.254309
1823.256192,29,38342.83589
5676.061686,84,38362.253158
2401.429562,30,38369.154458
2900.357251,37,38377.200368
2830.761978,31,38384.334645
3091.386604,33,38391.686398
967.851528,26,38397.318801
3001.201833,42,38406.902449
2144.650548,22,38411.735641
2277.690711,29,38420.984864
1497.196786,23,38426.317672
2007.259176,24,38431.63438
1058.624548,17,38435.801761
1227.405758,21,38440.768328
333.713577,13,38443.731705
6257.360852,56,38456.98268
1089.347175,19,38461.314709
1535.114673,25,38469.648982
3598.671492,38,38477.682038
3245.147602,38,38486.002992
3729.907479,46,38496.062305
2630.363427,35,38503.314464
2566.814774,43,38513.081838
3120.298687,41,38522.544013
7559.529348,75,38542.178982
2417.655999,42,38551.063435
4022.104352,50,38561.861959
1665.650506,24,38567.061737
2276.373995,35,38574.779915
2232.797661,29,38581.408995
3434.342096,40,38590.529486
1807.869924,24,38595.879377
3888.863312,61,38611.161606
3535.79603,50,38622.159906
3864.224338,61,38636.160337
2588.441357,37,38644.344088
2279.663118,36,38652.427513
1561.698022,26,38658.408776
1791.13836,24,38664.059103
2839.409832,31,38671.311219
948.067869,30,38682.523942
4990.184915,70,38698.789649
765.478451,23,38704.021948
2254.592617,33,38711.558004
2723.890823,37,38719.520148
4729.037683,56,38732.069699
1020.794979,20,38736.739821
2510.59502,39,38750.772902
1755.157429,28,38756.904259
2674.481625,35,38764.638321
2838.803885,31,38771.535973
1409.804171,21,38776.088604
1606.975261,32,38783.970867
4520.848965,42,38793.503313
-116.351288,20,38798.387431
1639.126282,23,38805.233462
2379.781324,31,38812.253735
1092.293317,19,38816.853407
1915.400441,31,38823.616916
1355.801415,25,38829.100554
3865.174052,40,38838.119923
952.329886,19,38842.332569
4574.305247,43,38860.601898
1366.529128,34,38868.03438
1074.574184,23,38873.264152
1499.956215,32,38880.447441
3375.646415,42,38889.848419
437.079892,14,38893.064908
1666.417241,27,38899.133768
1799.667154,26,38904.933594
1493.027114,20,38916.616716
1286.874219,20,38921.131844
1754.837817,28,38927.197706
3703.672697,45,38937.662261
3413.227715,36,38945.764887
1995.367007,26,38951.663408
884.933815,25,38957.280895
3800.943358,43,38967.129156
4436.746843,54,38980.562938
1338.025555,27,38986.646058
3025.981615,56,38998.729961
2500.957707,35,39006.594776
1631.595849,32,39013.377938
3882.513496,46,39023.710944
2423.945181,26,39029.727106
2792.865596,30,39042.840868
1379.027235,17,39046.677642
2168.386833,28,39052.977379
1123.810458,26,39058.694361
2203.058598,32,39065.759654
2477.142624,36,39073.976592
4032.376357,50,39085.173359
1238.889152,22,39093.474002
966.035581,22,39098.521813
2878.614182,36,39106.473662
3980.592687,49,39117.290439
1466.579042,32,39124.624541
-78.607095,13,39127.821522
1106.757994,24,39133.539765
1621.216333,25,39139.471405
1378.4599,23,39144.905714
1653.804092,28,39154.57171
2132.949598,26,39160.353567
3292.809463,44,39170.288588
1788.412107,33,39177.55522
5330.917903,54,39189.486669
1067.846961,21,39194.570695
3115.079572,42,39203.588356
1943.722887,28,39218.036088
4365.179652,41,39227.45669
1455.808599,25,39233.003073
3181.293861,33,39240.618926
5027.485537,57,39253.169503
3533.212716,43,39262.835587
1493.315824,28,39268.935089
656.302919,19,39280.116248
2644.879128,33,39287.416222
3525.871194,45,39297.132301
4467.704248,55,39309.416535
4505.749688,44,39319.130834
6768.263385,76,39336.398584
1535.357275,21,39346.881247
1728.452483,33,39353.881548
529.312227,20,39358.198316
2646.371702,30,39364.644297
4686.078825,52,39376.344243
1500.274333,24,39381.764241
5230.884661,56,39393.962419
1500.0944,23,39403.846198
1490.944064,25,39409.396463
